2025-11-02 12:13:49 | INFO    | [HISTORIC] Historic mode ACTIVATED for champ 7 → id 7053
2025-11-02 12:13:49 | DEBUG   | [MAIN] Reset skin notification debouncing for new ChampSelect
2025-11-02 12:13:49 | INFO    | [HISTORIC] Request to show HistoricFlag (deferred to main thread)
2025-11-02 12:13:49 | DEBUG   | [UIA] Found English name 'LeBlanc' for skin ID 7000
2025-11-02 12:13:49 | INFO    | [UI] Showing skin: Skin 7000 (ID: 7000)
2025-11-02 12:13:49 | INFO    | [UIA] Mapped skin name to ID - 7000 (using: LeBlanc)
2025-11-02 12:13:49 | INFO    | [UI] ClickBlocker will be hidden in 200ms to let ChromaButton appear first
2025-11-02 12:13:49 | DEBUG   | [UI] Skin analysis: has_chromas=False, is_owned=True, is_base_skin=True, base_skin_owned=True, is_elementalist_form=False, is_chroma_selection=False
2025-11-02 12:13:49 | DEBUG   | [UI] Will show: chroma_ui=False, unowned_frame=False
2025-11-02 12:13:49 | DEBUG   | [ChromaUI] Hiding
2025-11-02 12:13:49 | DEBUG   | [UI] ChromaUI hidden
2025-11-02 12:13:49 | INFO    | [UnownedFrame] Requesting fade out
2025-11-02 12:13:49 | INFO    | [UnownedFrame] Fading out
2025-11-02 12:13:49 | DEBUG   | [UnownedFrame] Starting fade: 0.00 → 0.00 over 50ms (3 steps)
2025-11-02 12:13:49 | DEBUG   | [UI] UnownedFrame hidden
2025-11-02 12:13:49 | DEBUG   | [UI] Showing dice button for skin ID: 7000
2025-11-02 12:13:49 | DEBUG   | [DiceButton] show_button called, is_visible: False
2025-11-02 12:13:49 | DEBUG   | [DiceButton] Showing button and starting fade in
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher EDIT_RUNES at (552, 834) size 41x41
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'EDIT_RUNES' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher REC_RUNES at (499, 834) size 41x41
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'REC_RUNES' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher SETTINGS at (1518, 2) size 33x33
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'SETTINGS' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher SUM_L at (859, 831) size 46x47
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'SUM_L' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher SUM_R at (918, 831) size 46x47
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'SUM_R' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher WARD at (989, 831) size 46x47
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'WARD' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher EMOTES at (1048, 832) size 46x46
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'EMOTES' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher MESSAGE at (1431, 834) size 48x40
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'MESSAGE' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher ABILITIES at (702, 769) size 198x40
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'ABILITIES' shown
2025-11-02 12:13:49 | INFO    | [ClickCatcher] ✓ Registered click catcher QUESTS at (1479, 834) size 47x40
2025-11-02 12:13:49 | INFO    | [ClickCatcher] Total click catchers registered: 10
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Mouse monitoring already running
2025-11-02 12:13:49 | DEBUG   | [ClickCatcher] Click catcher detection enabled
2025-11-02 12:13:49 | DEBUG   | [UI] ClickCatcher 'QUESTS' shown
2025-11-02 12:13:49 | INFO    | [MAIN] Notified UI of skin change: 7000 - 'None'
2025-11-02 12:13:49 | DEBUG   | [HistoricFlag] Created at (851, 634) size 32x32
2025-11-02 12:13:49 | INFO    | [HISTORIC] Processing pending show HistoricFlag in main thread
2025-11-02 12:13:49 | DEBUG   | [HistoricFlag] show_flag() called
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process unowned_frame (level 100)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process chroma_button (level 150)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process dice_button (level 200)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process random_flag (level 250)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process historic_flag (level 250)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process chroma_click_catcher (level 275)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process chroma_panel (level 300)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process click_catcher_hide (level 400)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process click_catcher_show (level 400)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Will process click_blocker (level 500)
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Applied z-order to unowned_frame (level 100) - result: True
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Error setting z-order for click_catcher_show: wrapped C/C++ object of type ClickCatcherShow has been deleted
2025-11-02 12:13:49 | DEBUG   | [Z-ORDER] Applied z-order to 10 widgets: ['unowned_frame(100)', 'chroma_button(150)', 'dice_button(200)', 'random_flag(250)', 'historic_flag(250)', 'chroma_click_catcher(275)', 'chroma_panel(300)', 'click_catcher_hide(400)', 'click_catcher_show(400)', 'click_blocker(500)']
2025-11-02 12:13:49 | ERROR   | [Z-ORDER] Error applying z-order: wrapped C/C++ object of type ClickCatcherShow has been deleted
2025-11-02 12:13:49 | DEBUG   | [UnownedFrame] Fade complete: opacity=0.00
2025-11-02 12:13:49 | DEBUG   | [HistoricFlag] Applying delayed z-order refresh after show
2025-11-02 12:13:49 | DEBUG   | [CLICK_BLOCKER] Blocker hidden
2025-11-02 12:13:49 | INFO    | [UI] ClickBlocker hidden - ChromaButton should now be visible
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse DOWN detected at screen coordinates (112, 0)
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against EDIT_RUNES at (552, 834) size 41x41
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against REC_RUNES at (499, 834) size 41x41
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against SETTINGS at (1518, 2) size 33x33
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against SUM_L at (859, 831) size 46x47
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against SUM_R at (918, 831) size 46x47
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against WARD at (989, 831) size 46x47
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against EMOTES at (1048, 832) size 46x46
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against MESSAGE at (1431, 834) size 48x40
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against ABILITIES at (702, 769) size 198x40
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-406, -232), checking against QUESTS at (1479, 834) size 47x40
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse RELEASE detected at screen coordinates (1673, 0)
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse DOWN detected at screen coordinates (-947, 0)
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against EDIT_RUNES at (552, 834) size 41x41
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against REC_RUNES at (499, 834) size 41x41
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against SETTINGS at (1518, 2) size 33x33
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against SUM_L at (859, 831) size 46x47
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against SUM_R at (918, 831) size 46x47
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against WARD at (989, 831) size 46x47
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against EMOTES at (1048, 832) size 46x46
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against MESSAGE at (1431, 834) size 48x40
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against ABILITIES at (702, 769) size 198x40
2025-11-02 12:13:50 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (-1465, -232), checking against QUESTS at (1479, 834) size 47x40
2025-11-02 12:13:51 | DEBUG   | [ClickCatcher] Mouse RELEASE detected at screen coordinates (1199, 0)
2025-11-02 12:13:51 | DEBUG   | [exchange_debug] my_cell_id=6, new_champ_id=7, last_locked_champion_id=7, state.locked_champ_id=7
2025-11-02 12:13:51 | INFO    | ================================================================================
2025-11-02 12:13:51 | INFO    | 🎮 YOUR CHAMPION LOCKED
2025-11-02 12:13:51 | INFO    |    📋 Champion: #7
2025-11-02 12:13:51 | INFO    |    📋 ID: 7
2025-11-02 12:13:51 | INFO    |    📋 Locked: 2/10
2025-11-02 12:13:51 | INFO    | ================================================================================
2025-11-02 12:13:51 | INFO    | 🎯 Phase: OwnChampionLocked
2025-11-02 12:13:51 | DEBUG   | [LCU-SCRAPER] Champion 7 skins already cached (14 skins)
2025-11-02 12:13:51 | INFO    | [INJECT] on_champion_locked called for: #7 (id=7)
2025-11-02 12:13:51 | DEBUG   | [UI] create_click_catchers() entry
2025-11-02 12:13:51 | DEBUG   | [UI] Deferring click catcher creation to main thread via pending operations
2025-11-02 12:13:51 | DEBUG   | [lock:champ] Requested ClickCatcher creation for #7
2025-11-02 12:13:51 | DEBUG   | [MAIN] Processing pending UI operations
2025-11-02 12:13:51 | INFO    | [UI] Processing pending ClickCatcher creation for OwnChampionLocked in main thread
2025-11-02 12:13:51 | DEBUG   | [UI] create_click_catchers() entry
2025-11-02 12:13:51 | DEBUG   | [UI] create_click_catchers executing on main thread - is_swiftplay=False, click_catchers_exists=True, click_catchers_count=10
2025-11-02 12:13:51 | DEBUG   | [UI] ClickCatchers already exist (10 catchers), skipping creation
2025-11-02 12:13:51 | DEBUG   | [UI] create_click_catchers completed - click_catchers count: 10
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse DOWN detected at screen coordinates (1743, 0)
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against EDIT_RUNES at (552, 834) size 41x41
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against REC_RUNES at (499, 834) size 41x41
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against SETTINGS at (1518, 2) size 33x33
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against SUM_L at (859, 831) size 46x47
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against SUM_R at (918, 831) size 46x47
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against WARD at (989, 831) size 46x47
2025-11-02 12:13:52 | DEBUG   | [ClickCatcher] Mouse down at League coordinates (1225, -232), checking against EMOTES at (1048, 832) size 46x46
